AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_Measured,PM25_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
420130801,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,38,31,31,31,31,1,PPB,,,0,,3,15,1,UG/M3,Altoona,Active,1731114000000,632860068,Permanent,-8726212.431844844,4941065.343577329
420150011,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,30,30,30,30,30,1,PPB,,,0,,3.7,21,1,UG/M3,Towanda,Active,1731114000000,632860069,Permanent,-8517357.697525263,5116925.4929872975
420170012,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,37,35,35,35,35,1,PPB,,,0,,,,0,,Bristol,Active,1731114000000,632860070,Permanent,-8335848.596119052,4881532.687166155
420210011,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,33,28,28,28,28,1,PPB,,,0,,3.1,17,1,UG/M3,Johnstown,Active,1731114000000,632860071,Permanent,-8784866.67154382,4911049.630718734
420270100,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,36,34,34,34,34,1,PPB,,,0,,3.7,18,1,UG/M3,State College,Active,1731114000000,632860072,Permanent,-8669216.852558687,4984562.881274263
420279991,EPA Office of Atmospheric Protection,-5,2024-11-08 20:00:00 GMT-5,36,33,33,33,33,1,PPB,,,0,,,,0,,Penn State,Active,1731114000000,632860073,Permanent,-8675339.424552318,4971246.543239407
420290100,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,36,33,33,33,33,1,PPB,,,0,,3.1,16,1,UG/M3,New Garden,Active,1731114000000,632860074,Permanent,-8434432.914526593,4841906.839219577
420410101,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,,16,16,16,,0,,,,0,,3.1,16,1,UG/M3,Carlisle,Active,1731114000000,632860076,Permanent,-8592384.14001317,4901813.326724947
420430401,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,34,31,31,31,31,1,PPB,,,0,,3.4,17,1,UG/M3,Harrisburg,Active,1731114000000,632860077,Permanent,-8554567.573156804,4901899.667288655
420431100,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,36,32,32,32,32,1,PPB,,,0,,2.9,16,1,UG/M3,Hershey,Active,1731114000000,632860078,Permanent,-8536134.401315328,4905576.842790707
420450002,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,32,32,32,32,32,1,PPB,,,0,,4.4,31,1,UG/M3,Chester,Active,1731114000000,632860079,Permanent,-8390428.319816012,4842080.800305794
420450109,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,,21,21,21,,0,,,,0,,4,21,1,UG/M3,Marcus Hook,Active,1731114000000,632860080,Permanent,-8395045.073057681,4839633.302275573
420479991,EPA Office of Atmospheric Protection,-5,2024-11-08 20:00:00 GMT-5,30,29,29,29,29,1,PPB,,,0,,,,0,,Kane Exp. Forest,Active,1731114000000,632860081,Permanent,-8768346.859110096,5100950.716716194
420490003,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,32,29,29,29,29,1,PPB,,,0,,3.4,21,1,UG/M3,Erie,Active,1731114000000,632860082,Permanent,-8909700.348519396,5182394.251215211
420550001,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,36,33,33,33,33,1,PPB,,,0,,,,0,,Methodist Hill,Active,1731114000000,632860083,Permanent,-8624544.340903345,4860291.046661901
420590002,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,38,33,33,33,33,1,PPB,,,0,,2.6,14,1,UG/M3,Holbrook,Active,1731114000000,632860084,Permanent,-8937808.519944698,4839819.543196222
420630004,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,34,33,33,33,33,1,PPB,,,0,,4.2,19,1,UG/M3,Strongstown,Active,1731114000000,632860085,Permanent,-8785334.21340515,4948140.3442188045
420690101,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,31,27,27,27,27,1,PPB,,,0,,,,0,,Peckville,Active,1731114000000,632860086,Permanent,-8413315.60712311,5083238.0049690865
420692006,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,29,27,27,27,27,1,PPB,,,0,,5.2,27,1,UG/M3,Scranton,Active,1731114000000,632860087,Permanent,-8418324.984208805,5077875.59608655
420710007,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,35,32,32,32,32,1,PPB,,,0,,3.1,16,1,UG/M3,Lancaster,Active,1731114000000,632860088,Permanent,-8491818.112030525,4872730.918705676
420710012,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,34,29,29,29,29,1,PPB,,,0,,3.3,18,1,UG/M3,Lancaster DW,Active,1731114000000,632860089,Permanent,-8472804.743003035,4872323.760091609
420770004,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,34,33,33,33,33,1,PPB,,,0,,3.3,18,1,UG/M3,Allentown,Active,1731114000000,632860092,Permanent,-8397107.489263609,4955264.443814401
420810100,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,35,31,31,31,31,1,PPB,,,0,,,,0,,Montoursville,Active,1731114000000,632860095,Permanent,-8563129.377832696,5049405.28557093
420850100,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,29,30,30,30,28,1,PPB,,,0,,6,30,1,UG/M3,Farrell,Active,1731114000000,632860096,Permanent,-8959549.216496624,5044106.024650963
420859991,EPA Office of Atmospheric Protection,-5,2024-11-08 20:00:00 GMT-5,30,29,29,29,29,1,PPB,,,0,,,,0,,M.K. Goddard,Active,1731114000000,632860097,Permanent,-8921711.72157599,5075544.39900185
420890002,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,32,30,30,30,30,1,PPB,,,0,,,,0,,Swiftwater,Active,1731114000000,632860098,Permanent,-8385507.99832295,5024606.48486955
420910013,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,37,34,34,34,34,1,PPB,,,0,,2.7,15,1,UG/M3,Norristown,Active,1731114000000,632860099,Permanent,-8383381.796048798,4882260.298514169
420950025,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,32,28,28,28,28,1,PPB,,,0,,3.3,17,1,UG/M3,Freemansburg,Active,1731114000000,632860100,Permanent,-8386932.887805102,4957640.294928171
421010004,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,34,33,33,33,33,1,PPB,,,0,,,,1,,LABP,Active,1731114000000,632860103,Permanent,-8359845.5161103755,4867238.594272115
421010024,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,34,31,31,31,31,1,PPB,,,0,,,,0,,NEA,Active,1731114000000,632860104,Permanent,-8350164.059996085,4877094.382421328
421010048,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,33,31,31,31,31,1,PPB,13,18,1,UG/M3,3.4,21,1,UG/M3,NEW,Active,1731114000000,632860105,Permanent,-8357960.09789481,4864691.031340676
421010055,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,,26,26,26,,0,,,,0,,4.9,26,1,UG/M3,RIT,Active,1731114000000,632860106,Permanent,-8369754.397944358,4854688.896080935
421010057,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,,22,22,22,,0,,,,0,,3.9,22,1,UG/M3,FAB,Active,1731114000000,632860107,Permanent,-8364813.70498448,4860174.859686255
421010075,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,,23,23,23,,0,,,,0,,4.5,23,1,UG/M3,TOR,Active,1731114000000,632860108,Permanent,-8347310.496169091,4873817.386986435
421010076,Philadelphia Air Management Services,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,0,,,,0,,,,1,,MON,Active,1731114000000,632860109,Permanent,-8372027.7645853385,4864320.961807268
421119991,EPA Office of Atmospheric Protection,-5,2024-11-08 20:00:00 GMT-5,39,35,35,35,35,1,PPB,,,0,,,,0,,Laurel Hill,Active,1731114000000,632860110,Permanent,-8822225.492654042,4864169.567098335
421174000,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,31,30,30,30,30,1,PPB,,,0,,4.8,26,1,UG/M3,Tioga County,Active,1731114000000,632860111,Permanent,-8564832.566041835,5107904.9219625695
421250005,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,30,29,29,29,29,1,PPB,,,0,,3.7,20,1,UG/M3,Charleroi,Active,1731114000000,632860112,Permanent,-8894794.668702176,4887312.406234139
421255001,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,37,34,34,34,34,1,PPB,,,0,,4.4,21,1,UG/M3,Florence,Active,1731114000000,632860114,Permanent,-8952313.44959506,4930776.876157773
421255200,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,,16,16,16,,1,,,,0,,3,16,1,UG/M3,Houston,Active,1731114000000,632860115,Permanent,-8932721.219215443,4905109.972125938
421290008,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,33,31,31,31,31,1,PPB,,,0,,3.3,17,1,UG/M3,Greensburg,Active,1731114000000,632860117,Permanent,-8850578.566959089,4910407.33297963
421330008,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,34,31,31,31,31,1,PPB,,,0,,3,16,1,UG/M3,York,Active,1731114000000,632860118,Permanent,-8538138.152149606,4860901.050587697
421330011,Pennsylvania Dept. of Environmental Protection,-5,2024-11-08 20:00:00 GMT-5,35,33,33,33,33,1,PPB,,,0,,,,0,,York DW,Active,1731114000000,632860119,Permanent,-8511699.773086203,4845734.685512158
440030002,Rhode Island Dept. of Environmental Management,-5,2024-11-08 20:00:00 GMT-5,34,29,29,29,29,1,PPB,,,0,,4,23,1,UG/M3,W Greenwich,Active,1731114000000,632860120,Permanent,-7983800.483846342,5103481.643215053
440070022,Rhode Island Dept. of Environmental Management,-5,2024-11-08 20:00:00 GMT-5,,13,13,13,,0,,,,0,,2,13,1,UG/M3,CCRI Providence,Active,1731114000000,632860121,Permanent,-7949761.209951576,5132190.786553445
440071010,Rhode Island Dept. of Environmental Management,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,1,,E Providence,Active,1731114000000,632860123,Permanent,-7943948.328781332,5137087.395121847
440090007,Rhode Island Dept. of Environmental Management,-5,2024-11-08 20:00:00 GMT-5,36,32,32,32,32,1,PPB,,,0,,1,7,1,UG/M3,Narragansett,Active,1731114000000,632860124,Permanent,-7950649.539488104,5085511.616834458
450030003,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Jackson,Active,1731114000000,632860126,Permanent,-9104664.970736261,3940814.008524997
450190046,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,6,26,26,26,13,1,PPB,,,0,,5,26,1,UG/M3,Cape Romain,Active,1731114000000,632860131,Permanent,-8867376.455480812,3887475.5814080182
450250001,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,41,41,41,,0,,,,0,,8.5,41,1,UG/M3,Chesterfield,Active,1731114000000,632860135,Permanent,-8927700.487541687,4111723.933566753
450310003,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Pee Dee,Active,1731114000000,632860137,Permanent,-8877139.174823381,4067215.766517145
450370001,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,0,44,44,44,6,1,PPB,,,0,,9.3,44,1,UG/M3,Trenton,Active,1731114000000,632860138,Permanent,-9111901.071596297,3993903.419454888
450410003,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,55,55,55,,0,,,,0,,11,55,1,UG/M3,Williams Middle School,Active,1731114000000,632860139,Permanent,-8879655.217954291,4057613.7062372165
450450015,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,41,41,41,,0,,14,13,1,UG/M3,8,41,1,UG/M3,Greenville-ESC,Active,1731114000000,632860142,Permanent,-9174350.971972851,4142687.824303965
450450016,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,18,21,21,21,21,1,PPB,,,0,,,,0,,Hillcrest,Active,1731114000000,632860143,Permanent,-9156773.847015575,4130202.8372269096
450510008,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,36,36,36,,0,,,,0,,7,36,1,UG/M3,Coastal Carolina,Active,1731114000000,632860146,Permanent,-8793582.987672932,4002045.4042406394
450790007,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,8,46,46,46,11,1,PPB,,,0,,9.2,46,1,UG/M3,Parklane,Active,1731114000000,632860153,Permanent,-9012670.43222521,4041417.3471997455
450790021,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Congaree Bluff,Active,1731114000000,632860155,Permanent,-8992510.583762038,4003947.9530448774
450830011,South Carolina DES,-5,2024-11-08 20:00:00 GMT-5,,43,43,43,,0,,,,0,,7.7,43,1,UG/M3,TK Gregg,Active,1731114000000,632860158,Permanent,-9119826.685382307,4157849.133035711
458MY1010001,U.S. Department of State Malaysia - Kuala Lumpur,8,2024-11-09 09:00:00 GMT+8,,,ND,-999,,0,,,,0,,,,1,,Kuala Lumpur,Active,1731114000000,632860161,Permanent,11323580.016753439,351585.7226591661
460110003,South Dakota Department of Agriculture and Natural Resources,-6,2024-11-08 19:00:00 GMT-6,18,40,40,40,19,1,PPB,61,38,1,UG/M3,11,40,1,UG/M3,Research Farm,Active,1731114000000,632860162,Permanent,-10776539.229752181,5519548.898382077
460290002,South Dakota Department of Agriculture and Natural Resources,-6,2024-11-08 19:00:00 GMT-6,6,47,47,47,8,1,PPB,,,1,,7.9,47,1,UG/M3,Watertown,Active,1731114000000,632860163,Permanent,-10812328.78000069,5605737.242954989
460330132,South Dakota Department of Agriculture and Natural Resources,-7,2024-11-08 18:00:00 GMT-7,30,32,32,32,31,1,PPB,12,10,1,UG/M3,5.3,32,1,UG/M3,WIND CAVE,Active,1731114000000,632860164,Permanent,-11519748.113985272,5397235.067523274
460650003,South Dakota Department of Agriculture and Natural Resources,-6,2024-11-08 19:00:00 GMT-6,,5,5,5,,0,,,,0,,0,5,1,UG/M3,Pierre,Active,1731114000000,632860165,Permanent,-11163927.71812805,5523469.818272552
460710001,South Dakota Department of Agriculture and Natural Resources,-7,2024-11-08 18:00:00 GMT-7,31,37,37,37,30,1,PPB,9,6,1,UG/M3,9.5,37,1,UG/M3,Badlands,Active,1731114000000,632860166,Permanent,-11348032.344781598,5426364.334335203
460930001,South Dakota Department of Agriculture and Natural Resources,-7,2024-11-08 18:00:00 GMT-7,30,28,28,28,28,1,PPB,14,15,1,UG/M3,,,0,,Black Hawk,Active,1731114000000,632860167,Permanent,-11501058.350717515,5489558.887262241
461030020,South Dakota Department of Agriculture and Natural Resources,-7,2024-11-08 18:00:00 GMT-7,,18,18,18,,0,,17,15,1,UG/M3,3,18,1,UG/M3,Credit Union,Active,1731114000000,632860170,Permanent,-11496384.267938087,5478977.0466720825
466ML1010001,U.S. Department of State Mali - Bamako,0,2024-11-09 01:00:00 GMT+0,,,ND,-999,,0,,,,0,,,,1,,Bamako,Active,1731114000000,632860174,Permanent,-894664.8400708591,1417779.7668037438
470010101,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Freels,Active,1731114000000,632860175,Permanent,-9375672.49371147,4295806.494109934
470090011,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,5,5,5,,0,,,,0,,-0.3,5,1,UG/M3,MARYVILL,Active,1731114000000,632860176,Permanent,-9344402.960067129,4268786.466629076
470090101,National Park Service,-5,2024-11-08 20:00:00 GMT-5,,41,41,41,33,1,,,,0,,,41,1,,Look Rock - GSMNP,Active,1731114000000,632860177,Permanent,-9344333.941982837,4250302.539363271
470090102,National Park Service,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Cades Cove - GSMNP,Active,1731114000000,632860178,Permanent,-9326747.688827315,4246145.081524386
470259991,EPA Office of Atmospheric Protection,-5,2024-11-08 20:00:00 GMT-5,25,20,20,20,20,1,PPB,,,0,,,,0,,Speedwell,Active,1731114000000,632860179,Permanent,-9331912.913200123,4365486.863081371
470370011,Davidson County PCD,-6,2024-11-08 19:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,EAST HEALTH CENTER,Active,1731114000000,632860180,Permanent,-9656342.437168041,4328824.455777291
470370023,Davidson County PCD,-6,2024-11-08 19:00:00 GMT-6,,35,35,35,,0,,14,11,1,UG/M3,8,35,1,UG/M3,LOCKELAND,Active,1731114000000,632860181,Permanent,-9655696.78412144,4324962.338197875
470370026,Davidson County PCD,-6,2024-11-08 19:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,PERCY PRIEST DAM,Active,1731114000000,632860182,Permanent,-9642616.74395323,4321363.535574614
470419991,EPA Office of Atmospheric Protection,-6,2024-11-08 19:00:00 GMT-6,18,18,18,18,18,1,PPB,,,0,,,,0,,Edgar Evins,Active,1731114000000,632860183,Permanent,-9543765.0361288,4305961.5064127315
470450004,Tennessee Air Pollution Control Div.,-6,2024-11-08 19:00:00 GMT-6,,9,9,9,,0,,,,0,,0.6,9,1,UG/M3,DYERSBURG,Active,1731114000000,632860184,Permanent,-9949947.5941353,4307889.004880613
470651011,Chattanooga-Hamilton County Air Pollution Control Bureau,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,2A-Ozone,Active,1731114000000,632860185,Permanent,-9482401.725301882,4195679.43479136
470654002,Chattanooga-Hamilton County Air Pollution Control Bureau,-5,2024-11-08 20:00:00 GMT-5,,35,35,35,,0,,,,0,,6.3,35,1,UG/M3,3A-PM2.5,Active,1731114000000,632860186,Permanent,-9494758.522738406,4170814.8178863823
470654003,Chattanooga-Hamilton County Air Pollution Control Bureau,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,1A-Ozone,Active,1731114000000,632860187,Permanent,-9480234.89141359,4177856.3698933697
470890002,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,NMARKET,Active,1731114000000,632860188,Permanent,-9306465.277604781,4316374.074732514
470930021,Knox County Dept. of Air Quality Management ,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,EASTKNOX,Active,1731114000000,632860189,Permanent,-9324610.354604084,4312323.552971389
470931013,Knox County Dept. of Air Quality Management ,-5,2024-11-08 20:00:00 GMT-5,,17,17,17,,0,,,,0,,2.9,17,1,UG/M3,AIR LAB,Active,1731114000000,632860190,Permanent,-9343111.653973926,4297911.020889678
470931020,Knox County Dept. of Air Quality Management ,-5,2024-11-08 20:00:00 GMT-5,,18,18,18,,1,,,,0,,3,18,1,UG/M3,SPRINGHILL,Active,1731114000000,632860191,Permanent,-9337044.741725693,4303139.716073086
471050109,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,20,20,20,,1,,,,0,,3,20,1,UG/M3,LOUDONMS,Active,1731114000000,632860193,Permanent,-9388875.09663904,4262120.752956939
471071002,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,0,0,0,,0,,,,0,,-1,0,1,UG/M3,ATHENS,Active,1731114000000,632860194,Permanent,-9417539.86551831,4225354.070099444
471192007,Tennessee Air Pollution Control Div.,-6,2024-11-08 19:00:00 GMT-6,,22,22,22,,0,,,,0,,3.8,22,1,UG/M3,Columbia,Active,1731114000000,632860196,Permanent,-9685864.366126416,4252825.719230399
471410005,Tennessee Air Pollution Control Div.,-6,2024-11-08 19:00:00 GMT-6,,22,22,22,,0,,,,0,,2.2,22,1,UG/M3,Cookeville,Active,1731114000000,632860198,Permanent,-9516937.038847623,4326203.582552236
471450004,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,13,13,13,,0,,,,0,,2.7,13,1,UG/M3,Harriman,Active,1731114000000,632860199,Permanent,-9411383.89767744,4292176.11237217
471550101,National Park Service,-5,2024-11-08 20:00:00 GMT-5,24,22,22,22,22,1,PPB,,,0,,,,0,,Cove Mountain - GSMNP,Active,1731114000000,632860201,Permanent,-9307300.173785731,4258967.614643052
471550102,National Park Service,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Clingmans Dome - GSMNP,Active,1731114000000,632860202,Permanent,-9294965.974205835,4240629.025881179
471570075,Shelby County Health Department,-6,2024-11-08 19:00:00 GMT-6,17,55,55,55,17,1,PPB,,,0,,12.2,55,1,UG/M3,SHELBY FARMS,Active,1731114000000,632860204,Permanent,-10002080.738063606,4184500.4768591085
471631007,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,23,23,23,,0,,,,0,,4.3,23,1,UG/M3,Kingsport,Active,1731114000000,632860206,Permanent,-9186273.623395283,4375292.054908763
471632002,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,BVILLE,Active,1731114000000,632860207,Permanent,-9175598.084228208,4375292.054908763
471632003,Tennessee Air Pollution Control Div.,-5,2024-11-08 20:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,KSPORT,Active,1731114000000,632860208,Permanent,-9182277.253675805,4380988.170786504
471650007,Tennessee Air Pollution Control Div.,-6,2024-11-08 19:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,1,,HVILLE,Active,1731114000000,632860211,Permanent,-9646112.175964138,4341634.506784133
471870106,Tennessee Air Pollution Control Div.,-6,2024-11-08 19:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,FVIEW,Active,1731114000000,632860213,Permanent,-9700102.128998876,4293936.145949589
471890103,Tennessee Air Pollution Control Div.,-6,2024-11-08 19:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,CEDARS,Active,1731114000000,632860214,Permanent,-9605324.714537483,4308921.734374304
480271045,Texas Commission on Environmental Quality,-6,2024-11-08 19:00:00 GMT-6,26,25,25,25,25,1,PPB,,,0,,,,1,,Temple Georgia C1045,Active,1731114000000,632860215,Permanent,-10845986.895958982,3648671.8509198106
480271047,Texas Commission on Environmental Quality,-6,2024-11-08 19:00:00 GMT-6,28,26,26,26,26,1,PPB,,,0,,,,0,,Killeen C1047,Active,1731114000000,632860216,Permanent,-10873658.24970241,3644183.159667674
480290032,Texas Commission on Environmental Quality,-6,2024-11-08 19:00:00 GMT-6,28,26,26,26,26,1,PPB,,,0,,,,1,,San Antonio Northwest C23,Active,1731114000000,632860217,Permanent,-10978328.515991112,3441358.5921190083
480290052,Texas Commission on Environmental Quality,-6,2024-11-08 19:00:00 GMT-6,27,19,19,19,19,1,PPB,,,0,,,,0,,Camp Bullis C58,Active,1731114000000,632860219,Permanent,-10972205.832677992,3456359.653234977
480290059,Texas Commission on Environmental Quality,-6,2024-11-08 19:00:00 GMT-6,12,15,15,15,15,1,PPB,,,0,,,,1,,Calaveras Lake C59,Active,1731114000000,632860222,Permanent,-10944008.271701584,3410732.3088874393
480290676,Texas Commission on Environmental Quality,-6,2024-11-08 19:00:00 GMT-6,,,ND,-999,,0,,,,0,,,,1,,San Antonio Palo Alto C676,Active,1731114000000,632860224,Permanent,-10970691.219686259,3418072.9762506047
